cluster,mapped_role,avg_abs_z,Pass_Att,Pass_Cmp,PrgP,Pass_Switch,Pass_Long_Att,Touches_Def3rd,Touches_Mid3rd,Touches,Touches_DefPen,Touches_Att3rd,Interceptions,Tackles_Interceptions,Tackles_Won,Blocks_Total,Clearances,Recoveries,PrgC,PrgR,Carry_PrgDist,Carry_FinalThird,FinalThird_Pass,xA,KP,SCA90,Touches_AttPen,Sh/90,xG,npxG
0,DM_DEEP_CM,0.4124639930071167,-0.12815766078027938,-0.24556497922184367,0.4334296785439504,-0.08731974945018746,0.47876591137182006,-0.5254592887266575,-0.13838618633816915,-0.025344480842389692,-0.5041085083051183,0.6933950578780786,-0.060673806257360526,0.10360460587248249,0.20955858547268025,-0.13021656255839387,-0.2930105307003945,0.40404224382239035,0.65506563552074,0.6438679104392414,0.39855117969865156,0.729834407662573,-0.10349356982494279,0.8156755664658156,0.8316712883112233,0.9694308860738919,0.31688283222215635,0.6994362087086652,0.46202224156458455,0.46202224156458455
1,DM_CONTROLLER,0.37754192592559754,0.594864070117862,0.6996096004304522,0.130326916750973,0.17794624023120312,-0.041482871749713116,0.4721628558168956,0.684715250501018,0.5124471463006322,0.18103173953056934,-0.4371260555009367,0.264636363405162,0.1350288311180475,-0.004073491678223772,-0.17669359732183618,0.05076426481654854,0.10757906476634346,-0.15440267390690343,-0.6196106334479221,0.31231744399768,-0.11588247506922737,0.5320195545785267,-0.3672107897006187,-0.5326869462616819,-0.5049590013476276,-0.7100981599649885,-0.6854848179896441,-0.6830065348077476,-0.6830065348077476
2,DM_DESTROYER,0.6245700872974196,-1.102151537109791,-1.0658680416338062,-0.9521002161617782,-0.38345829802972786,-0.7964062161762864,-0.3938093848941468,-1.2022808082079233,-1.1478870395429899,0.26173286809679913,-0.25643008243872784,-0.33650002339226553,-0.6393697444958004,-0.5687507353995079,0.31275092231066093,0.15859174755689553,-0.8667653620682132,-0.5056161335332928,0.23481733312020045,-1.114310277712667,-0.739775278519101,-0.9512980042746404,-0.6355021862652493,-0.33522554939675053,-0.6077996579099462,0.7299446749930704,0.09563186362335263,0.5465942287320799,0.5465942287320799
3,DM_DESTROYER,1.5214024838898934,1.675029235020972,0.9531885989484021,0.8020369430096521,1.87578992448964,1.9739054184324842,2.816016901701551,1.0523186043679353,2.265158529667742,1.3804941542569724,0.9139018158192493,-0.8880334870179369,2.538598091844672,2.989589986434371,2.3547017991847032,1.8754298800546867,0.8113491970190266,-1.6718067591410979,0.13653756295038527,-0.6792933383245154,-1.101380941129212,0.9416092467627899,1.6587718535873004,1.5766075289409422,1.788844256786066,1.8212825738445053,2.1625683890450813,0.9475122655675619,0.9475122655675619
