cluster,mapped_role,avg_abs_z,PrgP,PrgDist,Pass_Att,FinalThird_Pass,PPA,Pass_Switch,Pass_Long_Att,PrgC,Carry_PrgDist,Carry_FinalThird,PrgR,Touches_Att3rd,Touches_Mid3rd,SCA90,Tackles_Interceptions,Interceptions
0,CM_BOX_TO_BOX,0.25800282702505745,0.0415661490110039,-0.2940629402770172,-0.36820300757350016,-0.5226209527453084,0.47177592665121376,-0.0314759688122782,0.17233246706606517,0.10980403344821629,-0.12825766759678062,-0.08808865100501968,0.3044878611870588,0.3024669611809638,-0.48672450991190513,0.5955555738762823,-0.11368810757458941,0.09693445448371694
1,CM_PROGRESSOR,0.8141048312683189,-0.23620763524522334,1.1497028917792602,0.6870686394423597,1.030693570617621,-0.8747090142202765,0.7554232514946805,0.8874684661853963,-1.0295851002403862,-0.6646079139105888,-0.9689751610552203,-1.1371139594773338,-1.4363136980144129,1.0527420942288697,-0.6696978104075649,0.15456473052275593,-0.29080336345115293
2,CM_BOX_TO_BOX,1.051305670971127,-0.589919576348477,-1.8382765562886771,-1.0443077857481622,-1.1146262718079791,-1.117683740392574,-1.2275627836788543,-2.0649278604540426,0.7208473994989579,-0.3008225294542665,0.10067274400573753,1.8841870525225703,-0.04124549470649448,-1.0540074092459697,-0.8389355242289699,-1.0653469855865976,-1.8175210215697006
3,CM_PROGRESSOR,1.3475004623653015,0.8129379527729014,1.3032484143922587,1.879388552304433,2.188964847044586,0.03644620892584437,-0.09442790643683475,-0.7440038743131386,0.6794986002925163,2.3995843628561238,2.3658094841348225,-1.436886300690255,1.0990711236495416,1.8688702802596613,-1.3950022982135897,1.4383461699886197,1.817521021569699
