cluster,mapped_role,avg_abs_z,Crs,CrsPA,Touches_Att3rd,Carry_FinalThird,TakeOn_Att,SCA90,Touches_Mid3rd,PrgP,Pass_Switch,FinalThird_Pass,PPA,Touches_DefPen
0,FB_STAY_HOME,0.3982632611761277,-0.22800137393668327,0.07673502392910461,-0.5591272089592895,-0.4592683021818788,0.1147297410364016,-0.4290779063668144,-0.6424600646313824,-0.7277637978139017,-0.46155267700880903,-0.6560983286954388,-0.3405874639880792,0.08375724556574919
1,FB_INVERTED,0.4910750625983779,-0.8310189509126579,-0.8019367549943421,-0.1455229634936388,0.5082020572397411,-0.04032760808999932,-0.474636169988163,0.740600828255003,0.49282678156184134,0.3904232560794257,0.7491678557106562,-0.501378285630879,0.21685923922418848
2,FB_INVERTED,1.9984818928760995,1.9631611650347502,1.8984949715757184,1.666140197984835,0.051136649111473934,0.0685158827917259,2.347668260190425,1.39204491950327,2.880988181943912,4.644350622957679,2.5919717961347843,3.9679405410520765,-0.5093695262325417
3,FB_WIDE,0.5491180202215694,1.3591673373918751,0.7933940516894884,1.0497147917888032,0.12431405028230287,-0.15167597938080563,1.2102842808128889,0.0402457851775566,0.4111931774066289,-0.04361964893783097,-0.03299998391310716,0.9755770662132559,-0.3972300896642894
