family,cluster,mapped_role,avg_abs_z,Touches_AttPen,Touches_Att3rd,npxG,xG,npxG/Sh,Sh/90,SoT/90,xA,KP,PPA,SCA90,FinalThird_Pass,Crs,Pass_Cross,CrsPA,TakeOn_Att,TakeOn_Succ,Offsides,PrgR,PrgC,Carry_PrgDist,Carry_FinalThird,Carry_PenArea
ST,0,ST_LINK,1.0324772504759816,-0.24458712775440922,-0.3387472431354517,-1.5269400167901988,-1.6896845363185178,-0.8662952957317097,-1.2846664491462567,-1.0636165318458013,-0.4041311828688361,2.558781585155127,0.9263282400016619,0.7722712334028821,0.7226696228069075,-0.7457215573859872,-0.7457215573859872,-0.9486832980505117,-1.1487326823466277,-1.5548589755152118,1.5150650900890197,-0.8947995692769068,-0.8628860447962154,-0.7967824935853988,-0.9018640070176969,-1.2331424205402532
ST,1,ST_FINISHER,0.16117127422717914,-0.16725658676379387,-0.28465072522028506,-0.09314334102420249,-0.07875648262501536,-0.042497505073631904,-0.06012185061062255,0.04379597484070988,-0.2354503413235834,-0.299578697947376,-0.24227046276966627,-0.28488824127095,-0.30776151129000845,-0.0975710448916247,-0.0975710448916247,0.015811388300841868,-0.14870097912585242,-0.11106135539394424,0.04915707556221066,-0.23180432939974419,-0.20309391054349968,-0.21675014206592375,-0.2144652429875054,-0.18078107330250348
ST,2,ST_LINK,1.239729956768909,1.196572954343429,2.0105872491803836,1.1299356124247486,1.0882713962729462,0.5720817990681099,0.8290344871195685,0.06256567834387124,1.7043793364468312,1.1442641245974634,1.3063603384638847,1.6418311973387094,1.8108535343310856,0.8990474850728271,0.8990474850728271,0.21081851067789173,1.374250754954556,1.2586953611313632,-0.8327355337777431,1.8436287190906009,1.6415880852220717,1.710595111634624,1.7303896222559358,1.616254628863441
NON_ST,0,INSIDE_FORWARD,0.8081702826887117,-0.6127108772384097,-1.3297757923044522,-0.22479052980570385,-0.2847793641864258,0.5019402478899273,-0.7308017085372721,-0.4517784656762968,-1.3391067937133514,-1.3167972073672785,-1.1431198714988562,-1.2592792465005815,-0.3714010747105149,-0.7836118085744528,-0.7836118085744528,-0.9077457530020498,-0.6291994814998312,-0.6562974854984445,0.6143068405826022,-0.9183460524566661,-0.8910559498221159,-1.008656934767551,-1.2134475069510906,-0.6153557006820423
NON_ST,1,INSIDE_FORWARD,0.7371184114237677,1.123777601189686,0.7656033803213103,1.0013893542063932,1.0151964781638303,0.2881044284411441,1.191947726554413,1.2109970885189605,0.6217485680695196,0.7272193148874885,0.8875209769176284,1.0738630523077872,0.05197836180447462,-0.5847371951537699,-0.5847371951537699,-0.12202342886228765,0.2923805693555436,0.46393070770243633,0.43315337354811717,0.8454247711356968,0.9016319172799491,0.8757216303384371,0.7672304160616782,1.123405926772329
NON_ST,2,WIDE_WINGER,0.3224667094513327,-0.3810691846461277,0.1926718249737571,-0.3449054580836307,-0.3165673861697384,-0.39613495704682394,-0.1446661418295692,-0.3259513316022364,0.4126240520830235,0.24422311926471385,-0.03449935129028027,0.06204896133939,0.17146493899751372,0.9478962301332869,0.9478962301332869,0.7934245739300473,0.06778385297772387,-0.04346039669516784,-0.629599750818144,-0.08393975191387743,-0.1443769268555008,-0.03322786237181928,0.2481952719488306,-0.45010676227616175
NON_ST,3,WIDE_WINGER,1.0659691306590258,0.7401624210275571,1.4567441806451695,-1.2142324035700338,-1.2204829893687574,-0.7807959411464235,-1.3238821648342862,-1.3000155849759505,0.17733502531108705,1.0939108903129162,1.8760569899066009,0.48923128015605466,0.2022147412251454,-1.264662955092627,-1.264662955092627,-1.7531187916702784,1.3424586820882818,1.5874124258905866,0.008320182942496292,1.2743751652255433,1.3774433668582393,1.127396424314435,0.19392566829191396,1.4484487752105863
